"applicant_id","dept","gender","admit"
3794,"B","Male","Admitted"
3795,"A","Male","Rejected"
3796,"E","Male","Rejected"
3797,"E","Female","Rejected"
3798,"F","Male","Rejected"
3799,"C","Female","Rejected"
3800,"F","Male","Rejected"
3801,"C","Female","Rejected"
3802,"D","Male","Rejected"
3803,"D","Male","Rejected"
3804,"E","Female","Rejected"
3805,"D","Female","Admitted"
3806,"D","Female","Rejected"
3807,"B","Male","Rejected"
3808,"B","Male","Rejected"
3809,"A","Male","Admitted"
3810,"D","Male","Rejected"
3811,"A","Male","Admitted"
3812,"E","Female","Rejected"
3813,"B","Male","Admitted"
3814,"A","Male","Rejected"
3815,"A","Male","Rejected"
3816,"B","Male","Admitted"
3817,"E","Female","Admitted"
3818,"E","Male","Rejected"
3819,"A","Male","Rejected"
3820,"D","Female","Rejected"
3821,"E","Male","Rejected"
3822,"B","Male","Rejected"
3823,"A","Male","Admitted"
3824,"B","Male","Rejected"
3825,"A","Male","Admitted"
3826,"E","Male","Rejected"
3827,"A","Male","Rejected"
3828,"A","Male","Admitted"
3829,"D","Female","Admitted"
3830,"F","Male","Rejected"
3831,"C","Female","Admitted"
3832,"D","Female","Rejected"
3833,"A","Male","Admitted"
3834,"A","Male","Rejected"
3835,"C","Female","Admitted"
3836,"F","Male","Rejected"
3837,"F","Female","Rejected"
3838,"F","Male","Rejected"
3839,"D","Male","Rejected"
3840,"D","Female","Admitted"
3841,"F","Male","Rejected"
3842,"A","Male","Admitted"
3843,"E","Male","Admitted"
3844,"D","Female","Rejected"
3845,"A","Male","Admitted"
3846,"F","Female","Admitted"
3847,"A","Male","Admitted"
3848,"F","Male","Rejected"
3849,"C","Female","Admitted"
3850,"E","Female","Rejected"
3851,"A","Male","Admitted"
3852,"A","Male","Rejected"
3853,"D","Male","Rejected"
3854,"A","Male","Admitted"
3855,"E","Male","Rejected"
3856,"A","Female","Rejected"
3857,"A","Male","Admitted"
3858,"F","Female","Admitted"
3859,"C","Female","Rejected"
3860,"A","Male","Rejected"
3861,"E","Male","Admitted"
3862,"B","Male","Admitted"
3863,"D","Female","Admitted"
3864,"F","Male","Rejected"
3865,"D","Male","Admitted"
3866,"C","Female","Admitted"
3867,"C","Female","Admitted"
3868,"C","Male","Rejected"
3869,"F","Male","Rejected"
3870,"B","Male","Rejected"
3871,"D","Male","Rejected"
3872,"A","Male","Admitted"
3873,"D","Male","Rejected"
3874,"A","Male","Admitted"
3875,"F","Male","Rejected"
3876,"D","Female","Rejected"
3877,"A","Female","Admitted"
3878,"C","Male","Rejected"
3879,"E","Female","Rejected"
3880,"F","Male","Rejected"
3881,"D","Female","Rejected"
3882,"C","Male","Admitted"
3883,"B","Male","Admitted"
3884,"F","Male","Rejected"
3885,"A","Male","Admitted"
3886,"F","Male","Rejected"
3887,"E","Female","Admitted"
3888,"C","Female","Admitted"
3889,"D","Female","Rejected"
3890,"A","Male","Admitted"
3891,"F","Female","Rejected"
3892,"D","Male","Admitted"
3893,"E","Male","Rejected"
3894,"D","Male","Admitted"
3895,"E","Female","Admitted"
3896,"B","Male","Admitted"
3897,"A","Male","Admitted"
3898,"C","Female","Rejected"
3899,"A","Male","Admitted"
3900,"A","Male","Rejected"
3901,"A","Male","Admitted"
3902,"A","Male","Admitted"
3903,"B","Male","Admitted"
3904,"D","Male","Rejected"
3905,"B","Male","Admitted"
3906,"E","Female","Rejected"
3907,"A","Female","Admitted"
3908,"A","Male","Admitted"
3909,"D","Male","Rejected"
3910,"B","Male","Admitted"
3911,"E","Female","Rejected"
3912,"A","Male","Admitted"
3913,"C","Female","Admitted"
3914,"C","Female","Admitted"
3915,"D","Female","Rejected"
3916,"C","Male","Rejected"
3917,"E","Male","Rejected"
3918,"C","Male","Rejected"
3919,"B","Male","Admitted"
3920,"F","Female","Rejected"
3921,"A","Female","Admitted"
3922,"C","Female","Admitted"
3923,"C","Female","Rejected"
3924,"F","Male","Rejected"
3925,"E","Male","Admitted"
3926,"A","Male","Admitted"
3927,"C","Female","Admitted"
3928,"A","Male","Admitted"
3929,"A","Male","Rejected"
3930,"F","Male","Admitted"
3931,"A","Male","Admitted"
3932,"F","Female","Rejected"
3933,"C","Female","Admitted"
3934,"C","Male","Rejected"
3935,"A","Female","Admitted"
3936,"A","Male","Admitted"
3937,"E","Female","Rejected"
3938,"B","Male","Admitted"
3939,"C","Female","Rejected"
3940,"F","Male","Rejected"
3941,"D","Female","Rejected"
3942,"D","Male","Admitted"
3943,"C","Male","Admitted"
3944,"C","Male","Admitted"
3945,"C","Female","Rejected"
3946,"A","Male","Rejected"
3947,"C","Male","Rejected"
3948,"A","Male","Rejected"
3949,"D","Female","Rejected"
3950,"E","Male","Rejected"
3951,"D","Male","Admitted"
3952,"D","Female","Admitted"
3953,"E","Female","Admitted"
3954,"C","Male","Rejected"
3955,"B","Male","Admitted"
3956,"E","Male","Rejected"
3957,"A","Male","Rejected"
3958,"F","Female","Rejected"
3959,"A","Male","Rejected"
3960,"A","Male","Rejected"
3961,"C","Female","Rejected"
3962,"B","Male","Rejected"
3963,"D","Male","Rejected"
3964,"A","Male","Rejected"
3965,"B","Male","Admitted"
3966,"A","Male","Rejected"
3967,"B","Male","Admitted"
3968,"D","Male","Rejected"
3969,"C","Male","Rejected"
3970,"A","Male","Rejected"
3971,"D","Female","Rejected"
3972,"A","Male","Admitted"
3973,"A","Male","Rejected"
3974,"F","Female","Rejected"
3975,"A","Male","Admitted"
3976,"F","Female","Admitted"
3977,"C","Female","Rejected"
3978,"B","Male","Admitted"
3979,"D","Female","Admitted"
3980,"D","Female","Rejected"
3981,"B","Male","Admitted"
3982,"F","Male","Rejected"
3983,"E","Female","Rejected"
3984,"F","Female","Rejected"
3985,"E","Female","Rejected"
3986,"A","Male","Admitted"
3987,"C","Female","Rejected"
3988,"D","Male","Rejected"
3989,"A","Male","Admitted"
3990,"B","Male","Rejected"
3991,"D","Male","Rejected"
3992,"F","Female","Rejected"
3993,"B","Male","Rejected"
3994,"A","Male","Rejected"
3995,"A","Male","Rejected"
3996,"F","Female","Rejected"
3997,"A","Female","Admitted"
3998,"C","Female","Rejected"
3999,"F","Male","Rejected"
4000,"C","Female","Rejected"
4001,"E","Female","Rejected"
4002,"D","Female","Admitted"
4003,"D","Male","Rejected"
4004,"D","Female","Rejected"
4005,"C","Female","Rejected"
4006,"A","Male","Admitted"
4007,"D","Male","Rejected"
4008,"A","Male","Rejected"
4009,"D","Female","Admitted"
4010,"C","Male","Rejected"
4011,"B","Male","Admitted"
4012,"C","Female","Admitted"
4013,"A","Male","Rejected"
4014,"C","Female","Admitted"
4015,"A","Male","Rejected"
4016,"C","Male","Rejected"
4017,"A","Male","Admitted"
4018,"A","Male","Admitted"
4019,"C","Male","Rejected"
4020,"B","Female","Admitted"
4021,"C","Female","Rejected"
4022,"D","Female","Admitted"
4023,"A","Male","Rejected"
4024,"F","Female","Rejected"
4025,"A","Male","Rejected"
4026,"B","Male","Rejected"
4027,"B","Male","Admitted"
4028,"C","Female","Rejected"
4029,"F","Male","Rejected"
4030,"B","Male","Rejected"
4031,"B","Male","Rejected"
4032,"A","Male","Rejected"
4033,"E","Male","Rejected"
4034,"A","Male","Admitted"
4035,"A","Male","Rejected"
4036,"C","Female","Admitted"
4037,"B","Male","Admitted"
4038,"C","Female","Rejected"
4039,"E","Female","Rejected"
4040,"C","Female","Rejected"
4041,"D","Male","Rejected"
4042,"E","Female","Admitted"
4043,"A","Male","Rejected"
4044,"C","Male","Rejected"
4045,"C","Male","Rejected"
4046,"A","Male","Rejected"
4047,"D","Female","Rejected"
4048,"D","Male","Rejected"
4049,"D","Female","Rejected"
4050,"C","Male","Rejected"
4051,"D","Female","Rejected"
4052,"C","Female","Rejected"
4053,"A","Male","Admitted"
4054,"F","Female","Rejected"
4055,"A","Male","Admitted"
4056,"C","Female","Rejected"
4057,"A","Male","Admitted"
4058,"A","Male","Rejected"
4059,"B","Male","Rejected"
4060,"A","Male","Rejected"
4061,"C","Male","Rejected"
4062,"A","Male","Admitted"
4063,"A","Male","Admitted"
4064,"A","Male","Admitted"
4065,"A","Male","Admitted"
4066,"C","Female","Admitted"
4067,"A","Female","Admitted"
4068,"F","Female","Rejected"
4069,"C","Female","Rejected"
4070,"E","Male","Admitted"
4071,"F","Female","Rejected"
4072,"B","Male","Admitted"
4073,"D","Male","Admitted"
4074,"F","Male","Admitted"
4075,"C","Female","Rejected"
4076,"E","Female","Rejected"
4077,"A","Male","Admitted"
4078,"E","Male","Rejected"
4079,"A","Male","Admitted"
4080,"C","Female","Admitted"
4081,"E","Female","Rejected"
4082,"D","Male","Admitted"
4083,"A","Male","Admitted"
4084,"F","Male","Rejected"
4085,"B","Male","Admitted"
4086,"C","Female","Rejected"
4087,"B","Male","Rejected"
4088,"F","Male","Rejected"
4089,"A","Male","Admitted"
4090,"E","Female","Rejected"
4091,"A","Male","Admitted"
4092,"D","Female","Rejected"
4093,"A","Male","Admitted"
4094,"A","Male","Admitted"
4095,"B","Female","Admitted"
4096,"F","Male","Rejected"
4097,"F","Male","Rejected"
4098,"A","Male","Admitted"
4099,"A","Male","Rejected"
4100,"D","Male","Rejected"
4101,"E","Male","Rejected"
4102,"D","Female","Rejected"
4103,"C","Female","Admitted"
4104,"C","Female","Rejected"
4105,"C","Male","Rejected"
4106,"C","Male","Rejected"
4107,"D","Female","Rejected"
4108,"A","Male","Admitted"
4109,"A","Male","Admitted"
4110,"F","Male","Rejected"
4111,"F","Male","Rejected"
4112,"B","Male","Rejected"
4113,"B","Male","Admitted"
4114,"D","Female","Rejected"
4115,"B","Male","Rejected"
4116,"C","Female","Rejected"
4117,"B","Male","Rejected"
4118,"A","Male","Rejected"
4119,"A","Male","Rejected"
4120,"C","Male","Rejected"
4121,"E","Female","Rejected"
4122,"C","Female","Rejected"
4123,"C","Female","Rejected"
4124,"E","Male","Admitted"
4125,"D","Female","Rejected"
4126,"A","Male","Rejected"
4127,"F","Female","Rejected"
4128,"F","Male","Rejected"
4129,"B","Male","Admitted"
4130,"D","Male","Rejected"
4131,"A","Male","Rejected"
4132,"C","Female","Rejected"
4133,"D","Female","Rejected"
4134,"D","Male","Rejected"
4135,"F","Male","Rejected"
4136,"C","Female","Admitted"
4137,"D","Male","Rejected"
4138,"B","Male","Rejected"
4139,"A","Male","Admitted"
4140,"F","Female","Admitted"
4141,"D","Male","Admitted"
4142,"E","Male","Rejected"
4143,"A","Male","Admitted"
4144,"B","Male","Admitted"
4145,"C","Female","Rejected"
4146,"C","Female","Rejected"
4147,"A","Male","Admitted"
4148,"B","Male","Rejected"
4149,"B","Male","Rejected"
4150,"A","Male","Admitted"
4151,"B","Male","Admitted"
4152,"F","Male","Rejected"
4153,"F","Male","Admitted"
4154,"B","Male","Rejected"
4155,"D","Female","Rejected"
4156,"A","Male","Admitted"
4157,"F","Male","Rejected"
4158,"D","Female","Admitted"
4159,"E","Female","Rejected"
4160,"A","Male","Admitted"
4161,"D","Female","Admitted"
4162,"E","Female","Rejected"
4163,"C","Female","Admitted"
4164,"E","Female","Rejected"
4165,"C","Female","Admitted"
4166,"D","Female","Rejected"
4167,"F","Female","Rejected"
4168,"B","Male","Admitted"
4169,"B","Male","Rejected"
4170,"D","Male","Admitted"
4171,"C","Male","Admitted"
4172,"D","Male","Rejected"
4173,"A","Female","Admitted"
4174,"E","Female","Rejected"
4175,"C","Female","Admitted"
4176,"A","Male","Rejected"
4177,"E","Female","Rejected"
4178,"B","Male","Rejected"
4179,"E","Male","Admitted"
4180,"C","Female","Admitted"
4181,"F","Male","Rejected"
4182,"D","Female","Admitted"
4183,"A","Male","Rejected"
4184,"A","Male","Admitted"
4185,"E","Female","Admitted"
4186,"C","Female","Admitted"
4187,"A","Male","Admitted"
4188,"C","Female","Rejected"
4189,"F","Male","Rejected"
4190,"C","Male","Admitted"
4191,"D","Male","Rejected"
4192,"C","Male","Admitted"
4193,"A","Male","Rejected"
4194,"C","Female","Rejected"
4195,"C","Male","Admitted"
4196,"C","Female","Rejected"
4197,"C","Female","Rejected"
4198,"D","Male","Admitted"
4199,"B","Male","Admitted"
4200,"F","Female","Rejected"
4201,"C","Female","Admitted"
4202,"D","Male","Rejected"
4203,"A","Male","Rejected"
4204,"A","Male","Rejected"
4205,"F","Female","Rejected"
4206,"A","Male","Rejected"
4207,"F","Female","Rejected"
4208,"D","Male","Rejected"
4209,"B","Male","Admitted"
4210,"A","Male","Admitted"
4211,"E","Female","Admitted"
4212,"A","Male","Admitted"
4213,"F","Male","Rejected"
4214,"F","Male","Rejected"
4215,"A","Female","Admitted"
4216,"A","Male","Rejected"
4217,"D","Male","Rejected"
4218,"B","Male","Rejected"
4219,"D","Male","Rejected"
4220,"C","Female","Admitted"
4221,"D","Male","Admitted"
4222,"C","Female","Rejected"
4223,"F","Female","Rejected"
4224,"A","Male","Rejected"
4225,"C","Female","Rejected"
4226,"C","Female","Admitted"
4227,"B","Male","Admitted"
4228,"A","Male","Admitted"
4229,"C","Female","Rejected"
4230,"C","Female","Admitted"
4231,"C","Female","Rejected"
4232,"C","Female","Admitted"
4233,"A","Male","Admitted"
4234,"F","Female","Rejected"
4235,"B","Male","Admitted"
4236,"B","Male","Rejected"
4237,"B","Male","Admitted"
4238,"E","Female","Rejected"
4239,"A","Male","Admitted"
4240,"B","Male","Admitted"
4241,"A","Male","Admitted"
4242,"C","Female","Admitted"
4243,"C","Female","Admitted"
4244,"D","Male","Rejected"
4245,"E","Female","Rejected"
4246,"A","Male","Rejected"
4247,"D","Female","Admitted"
4248,"A","Male","Rejected"
4249,"D","Male","Rejected"
4250,"F","Female","Rejected"
4251,"A","Female","Admitted"
4252,"F","Male","Rejected"
4253,"C","Female","Rejected"
4254,"C","Male","Rejected"
4255,"C","Male","Rejected"
4256,"A","Male","Admitted"
4257,"B","Male","Rejected"
4258,"D","Female","Admitted"
4259,"F","Female","Rejected"
4260,"F","Male","Rejected"
4261,"D","Male","Rejected"
4262,"C","Female","Rejected"
4263,"F","Female","Rejected"
4264,"D","Female","Rejected"
4265,"B","Male","Rejected"
4266,"A","Male","Rejected"
4267,"D","Female","Admitted"
4268,"C","Female","Admitted"
4269,"A","Female","Admitted"
4270,"A","Male","Admitted"
4271,"F","Male","Rejected"
4272,"A","Male","Admitted"
4273,"C","Male","Admitted"
4274,"F","Female","Rejected"
4275,"A","Male","Admitted"
4276,"A","Male","Rejected"
4277,"E","Female","Rejected"
4278,"F","Female","Rejected"
4279,"C","Female","Rejected"
4280,"C","Female","Admitted"
4281,"F","Female","Rejected"
4282,"D","Male","Rejected"
4283,"A","Male","Admitted"
4284,"E","Male","Rejected"
4285,"C","Female","Admitted"
4286,"A","Male","Rejected"
4287,"F","Male","Rejected"
4288,"F","Female","Rejected"
4289,"F","Male","Rejected"
4290,"B","Male","Admitted"
4291,"D","Male","Admitted"
4292,"A","Male","Admitted"
4293,"C","Male","Admitted"
4294,"E","Female","Rejected"
4295,"E","Male","Rejected"
4296,"F","Female","Rejected"
4297,"C","Female","Admitted"
4298,"C","Female","Rejected"
4299,"C","Female","Admitted"
4300,"B","Male","Admitted"
4301,"F","Male","Rejected"
4302,"C","Female","Rejected"
4303,"C","Female","Rejected"
4304,"C","Female","Rejected"
4305,"C","Male","Rejected"
4306,"A","Female","Admitted"
4307,"F","Male","Rejected"
4308,"B","Male","Rejected"
4309,"A","Male","Admitted"
4310,"E","Female","Admitted"
4311,"A","Male","Admitted"
4312,"B","Male","Admitted"
4313,"F","Female","Rejected"
4314,"F","Female","Rejected"
4315,"C","Female","Rejected"
4316,"E","Female","Admitted"
4317,"E","Female","Admitted"
4318,"D","Female","Admitted"
4319,"E","Female","Rejected"
4320,"F","Female","Rejected"
4321,"D","Female","Admitted"
4322,"E","Female","Rejected"
4323,"A","Male","Admitted"
4324,"D","Female","Rejected"
4325,"C","Female","Admitted"
4326,"F","Male","Rejected"
4327,"D","Male","Rejected"
4328,"E","Female","Rejected"
4329,"C","Male","Rejected"
4330,"A","Male","Admitted"
4331,"C","Female","Rejected"
4332,"F","Male","Rejected"
4333,"D","Male","Admitted"
4334,"D","Male","Rejected"
4335,"B","Male","Rejected"
4336,"C","Female","Admitted"
4337,"F","Female","Rejected"
4338,"B","Male","Admitted"
4339,"B","Male","Rejected"
4340,"C","Female","Rejected"
4341,"C","Female","Rejected"
4342,"A","Male","Rejected"
4343,"C","Female","Rejected"
4344,"A","Male","Rejected"
4345,"D","Male","Rejected"
4346,"B","Male","Admitted"
4347,"E","Male","Rejected"
4348,"A","Female","Admitted"
4349,"F","Male","Rejected"
4350,"C","Female","Rejected"
4351,"F","Female","Rejected"
4352,"B","Male","Admitted"
4353,"F","Male","Rejected"
4354,"D","Female","Rejected"
4355,"A","Male","Rejected"
4356,"C","Male","Admitted"
4357,"A","Male","Admitted"
4358,"C","Female","Rejected"
4359,"C","Female","Rejected"
4360,"B","Male","Rejected"
4361,"E","Male","Rejected"
4362,"D","Male","Rejected"
4363,"F","Female","Rejected"
4364,"E","Male","Rejected"
4365,"B","Male","Rejected"
4366,"B","Male","Rejected"
4367,"F","Female","Rejected"
4368,"B","Male","Rejected"
4369,"C","Female","Rejected"
4370,"E","Female","Rejected"
4371,"A","Male","Admitted"
4372,"E","Male","Rejected"
4373,"A","Male","Rejected"
4374,"A","Male","Admitted"
4375,"F","Female","Rejected"
4376,"F","Female","Rejected"
4377,"E","Female","Admitted"
4378,"A","Male","Rejected"
4379,"C","Male","Rejected"
4380,"F","Female","Rejected"
4381,"C","Female","Rejected"
4382,"C","Female","Rejected"
4383,"E","Female","Admitted"
4384,"B","Male","Rejected"
4385,"A","Male","Rejected"
4386,"D","Male","Rejected"
4387,"D","Female","Rejected"
4388,"E","Female","Admitted"
4389,"B","Male","Admitted"
4390,"B","Male","Admitted"
4391,"A","Male","Admitted"
4392,"A","Male","Admitted"
4393,"E","Female","Admitted"
4394,"B","Male","Rejected"
4395,"F","Female","Rejected"
4396,"C","Male","Admitted"
4397,"A","Male","Rejected"
4398,"F","Male","Rejected"
4399,"F","Male","Rejected"
4400,"B","Male","Rejected"
4401,"D","Male","Admitted"
4402,"C","Male","Admitted"
4403,"A","Male","Admitted"
4404,"D","Male","Rejected"
4405,"F","Female","Rejected"
4406,"D","Male","Admitted"
4407,"C","Female","Rejected"
4408,"D","Male","Rejected"
4409,"A","Male","Admitted"
4410,"E","Male","Rejected"
4411,"B","Male","Admitted"
4412,"C","Female","Rejected"
4413,"C","Male","Rejected"
4414,"C","Male","Rejected"
4415,"F","Female","Rejected"
4416,"A","Male","Rejected"
4417,"B","Female","Admitted"
4418,"C","Female","Rejected"
4419,"A","Male","Admitted"
4420,"F","Male","Rejected"
4421,"D","Male","Rejected"
4422,"B","Male","Rejected"
4423,"C","Female","Rejected"
4424,"B","Male","Rejected"
4425,"F","Male","Rejected"
4426,"F","Female","Rejected"
4427,"A","Male","Admitted"
4428,"C","Male","Admitted"
4429,"B","Male","Admitted"
4430,"E","Female","Admitted"
4431,"F","Male","Rejected"
4432,"C","Female","Rejected"
4433,"A","Female","Rejected"
4434,"A","Male","Admitted"
4435,"E","Female","Rejected"
4436,"D","Female","Rejected"
4437,"C","Male","Rejected"
4438,"F","Female","Rejected"
4439,"D","Male","Rejected"
4440,"A","Male","Rejected"
4441,"A","Male","Rejected"
4442,"A","Female","Admitted"
4443,"B","Male","Admitted"
4444,"A","Male","Admitted"
4445,"B","Male","Rejected"
4446,"A","Male","Admitted"
4447,"D","Male","Admitted"
4448,"C","Male","Rejected"
4449,"E","Female","Rejected"
4450,"D","Male","Admitted"
4451,"F","Male","Rejected"
4452,"F","Female","Rejected"
4453,"C","Female","Rejected"
4454,"F","Male","Rejected"
4455,"C","Female","Admitted"
4456,"C","Female","Rejected"
4457,"A","Male","Rejected"
4458,"D","Male","Rejected"
4459,"B","Male","Admitted"
4460,"C","Female","Rejected"
4461,"F","Female","Rejected"
4462,"C","Male","Admitted"
4463,"B","Male","Admitted"
4464,"B","Male","Rejected"
4465,"E","Female","Rejected"
4466,"D","Male","Admitted"
4467,"E","Female","Rejected"
4468,"A","Male","Admitted"
4469,"F","Female","Rejected"
4470,"A","Male","Admitted"
4471,"F","Female","Rejected"
4472,"F","Male","Rejected"
4473,"A","Male","Admitted"
4474,"D","Female","Admitted"
4475,"E","Female","Rejected"
4476,"D","Female","Admitted"
4477,"E","Female","Rejected"
4478,"A","Male","Admitted"
4479,"A","Male","Admitted"
4480,"A","Male","Rejected"
4481,"B","Male","Admitted"
4482,"D","Female","Rejected"
4483,"A","Male","Rejected"
4484,"A","Male","Admitted"
4485,"A","Male","Admitted"
4486,"C","Male","Rejected"
4487,"C","Female","Rejected"
4488,"D","Male","Rejected"
4489,"C","Female","Admitted"
4490,"E","Male","Rejected"
4491,"C","Male","Rejected"
4492,"C","Female","Rejected"
4493,"C","Female","Admitted"
4494,"D","Male","Rejected"
4495,"B","Male","Rejected"
4496,"D","Male","Rejected"
4497,"F","Female","Rejected"
4498,"D","Male","Rejected"
4499,"C","Female","Admitted"
4500,"C","Female","Admitted"
4501,"F","Male","Rejected"
4502,"C","Female","Rejected"
4503,"B","Male","Admitted"
4504,"F","Male","Rejected"
4505,"F","Male","Rejected"
4506,"A","Male","Admitted"
4507,"D","Female","Rejected"
4508,"E","Male","Rejected"
4509,"C","Male","Rejected"
4510,"D","Male","Admitted"
4511,"B","Male","Rejected"
4512,"E","Female","Rejected"
4513,"D","Male","Rejected"
4514,"A","Male","Admitted"
4515,"E","Female","Rejected"
4516,"B","Male","Admitted"
4517,"A","Male","Rejected"
4518,"F","Female","Rejected"
4519,"E","Female","Rejected"
4520,"E","Female","Admitted"
4521,"D","Male","Rejected"
4522,"A","Male","Admitted"
4523,"E","Male","Rejected"
4524,"C","Female","Admitted"
4525,"F","Male","Rejected"
4526,"C","Female","Rejected"
